OPUS    TIME    LOG_COL    NAT_COL    OFFSET_LOG    ANTICIPATION_ACC    ANTICIPATION_OMEGA    ANTICIPATION_R    AGG_ACC    AGG_OMEGA    AGG_R    DCPA    CROSSING_DIST    ANT_TIME    AGG_TIME    N_CROSS
374    65.06985306739807    7.0303529230513435    1130.4294944210096    7.0303529230513435    0.9890483678562741    0.036475758648304255    0.006364610806833369    13.983712007048862    7.286790379484964    7.075098383241249    0.0    9.0    1.5284510025530462    0.0008846195228762907    0.9812413556184235
379    69.12152075767517    -0.858289810256464    0.42388638894513003    -0.858289810256464    0.8853793140188853    0.006107760440137229    0.001170362940729785    -0.858289810256464    -0.858289810256464    -0.858289810256464    66.48951798223929    -1.0    1.2246411133496165    4.0235602240082216    0.0
376    73.89560890197754    2.8258143330472305    16.874681002885875    3.5168373703822797    0.6720369932322137    0.005470791449356546    0.001434295460888593    4.724866100860785    2.8412737739379343    2.829867385718434    0.9301094067240783    -1.0    6.0117369269835095    0.0592603794897801    0.0
377    73.95000410079956    -0.6042500406153201    0.5464841138858971    0.07562730025596495    0.6545976513399501    0.005988941051908134    0.0015465397584814777    -0.6042500406153201    -0.6042500406153201    -0.6042500406153201    30.4251029974645    -1.0    5.309255608803521    6.235921000156164    0.0
378    73.94662141799927    -0.9589379952874513    0.3832997360245149    -0.5032775865898623    0.6494002013972962    0.0057954099860603224    0.0014864503892640958    -0.9589379952874513    -0.9589379952874513    -0.9589379952874513    59.98242720214151    -1.0    4.335048454396292    9.583689162618594    0.0
375    200.00766611099243    4.742638322460296    114.73651462883846    5.435689666619042    0.6744289699922784    0.006017067502840489    0.0015464860268300147    7.941211001323101    4.771175097388098    4.749972746356289    0.135012419072865    125.0    1.305186605627656    0.008715621205985761    0.7480169939144723
380    69.0407817363739    -0.41379996294434224    0.6611331891757908    -0.41379996294434224    0.9023950824122621    0.007592874187455387    0.0014148341846123604    -0.41379996294434224    -0.41379996294434224    -0.41379996294434224    36.27418267547887    -1.0    5.682814151274924    4.425306664148258    0.0
382    69.01411652565002    0.6027553126245822    1.827146230214564    0.6027553126245822    0.8487689904450234    0.005949520899778595    0.0011382740263143054    1.1143553308063232    0.6063414179544947    0.6034414133411656    6.5543181972638145    -1.0    7602594.537770564    0.5473015697723158    0.0
381    69.33664464950562    0.5942434577191568    1.8116598291127695    0.5942434577191568    0.9086661314997198    0.005783935881430549    0.001106081503528442    1.1342123616138402    0.597680523776564    0.5949007394163327    6.622128060408599    -1.0    38630760.66876051    0.5519800041543856    0.0
384    69.3070740699768    1.514264742479363    4.546077360163025    1.514264742479363    0.8801450655181082    0.01414379986352652    0.0027585898643120127    2.847037383460623    1.5356821999373855    1.5184419778498515    2.6302973635181317    -1.0    0.6988307092469497    0.21996985989788334    0.0
385    70.48161959648132    7.017396848241037    1115.8780337798075    7.017396848241037    0.9231526690093346    0.041491318253478585    0.00802740640613317    13.495525478192443    7.308557894182363    7.073728344654986    0.0    -1.0    4.6072642763615965    0.0008961552873414897    0.0
383    71.37575936317444    1.5123066815117836    4.537184572679774    1.5123066815117836    0.8974213125266511    0.0053818526708353355    0.0010073163170338701    2.869482928576913    1.5204456932647998    1.5138300527084299    2.27650600451285    -1.0    3.7176344694454935    0.22040099625247891    0.0
386    67.12380790710449    2.584770978833597    13.260251863838128    2.584770978833597    0.9852875557746861    0.016119219751877224    0.00287450447150892    5.131513658805895    2.6264354702496906    2.5922009145700806    0.6861020714866264    -1.0    0.9615146991497966    0.07541334887665957    0.0
388    68.70159006118774    1.9563677839869726    7.073587549747303    2.648486372760293    0.9390392231554988    0.05324727148496894    0.00986442120826588    3.7934738680685443    2.060539030505374    1.9756662198465018    1.3878932345025632    -1.0    9511395.272033973    0.14137097943118326    0.0
390    68.78435230255127    1.6595057350137363    5.256711993558019    2.349483472322739    0.8974946788387128    0.008088640820643953    0.0015489685036649775    3.1489033016908916    1.6729288808440612    1.662076257128924    1.8533421211373309    -1.0    40901647.01125368    0.1902329823710101    0.0
391    68.80337882041931    -0.4237837045061915    0.6545654461548585    0.0033574465164769537    0.8782066082991741    0.005607607486996931    0.0010632683721444112    -0.4237837045061915    -0.4237837045061915    -0.4237837045061915    31.222346397411215    -1.0    11135039.096192276    5876308.144337017    0.0
387    68.85075354576111    7.016529809145062    1114.9109432114317    7.016529809145062    0.9043551031966343    0.03336730343543396    0.006442729740069575    13.361964348776706    7.250652488350573    7.061735414418526    0.0    -1.0    3.570158452387685    0.000896932625954466    0.0
389    69.27197623252869    6.8737759260555364    966.5914617163355    6.8737759260555364    0.8953839763001324    0.0061696751339959085    0.0011519971642447622    13.028444746923267    6.916184890463181    6.881694496430006    0.0    -1.0    3.25126483737509    0.001034563245804326    0.0
392    69.1337902545929    -0.8537133557269928    0.4258307314337795    -0.30395821810016116    0.906177293006666    0.005913761844213125    0.0011120593544832547    -0.8537133557269928    -0.8537133557269928    -0.8537133557269928    59.441657799931434    -1.0    5.135729472378546    9.273116624096074    0.0
393    73.79375839233398    -0.858289810256464    0.42388638894513003    -0.31306946063393026    1.7134814514509151    0.005987391288070809    0.0005909243567459412    -0.858289810256464    -0.858289810256464    -0.858289810256464    57.90558332702943    -1.0    7328864.950316025    9960829.037156427    0.0
394    73.69399738311768    -0.4237837045061915    0.6545654461548585    0.0033574465164767325    1.7197988975890657    0.006076829502799629    0.0006021145245223315    -0.4237837045061915    -0.4237837045061915    -0.4237837045061915    28.090037155040676    -1.0    1.4904293229927597    2.314277047657256    0.0
395    73.8278558254242    2.223243714973081    9.237245313615835    2.223243714973081    1.7204434004818479    0.007994682223954918    0.000796150172075179    6.048208692061264    2.2410178419806956    2.2250137508393215    1.6257494731178213    -1.0    1.295004550019426    0.10825738259067184    0.0
396    73.7449357509613    2.2894628552250156    9.869634834320186    2.2894628552250156    1.7157944762323971    0.0097143084470951    0.0009654236164581732    6.21771057575935    2.3117034035788384    2.2916731567344537    1.5991565201786067    -1.0    1.2297474509907707    0.10132087121629352    0.0
397    74.21522378921509    2.8159702984706336    16.709381003941427    2.8159702984706336    1.6855022437639815    0.008518940557945224    0.0008468338159706739    7.562294554915615    2.8399593820562443    2.8183549573441478    0.7405996281344507    -1.0    1.1848267826814596    0.05984662147353746    0.0
