OPUS    TIME    LOG_COL    NAT_COL    OFFSET_LOG    ANTICIPATION_ACC    ANTICIPATION_OMEGA    ANTICIPATION_R    AGG_ACC    AGG_OMEGA    AGG_R    DCPA    CROSSING_DIST    ANT_TIME    AGG_TIME    N_CROSS
6657    73.87694668769836    -0.7526271158256959    0.4711272197432411    -0.062121909897884554    0.4081062476524009    0.005317824119310969    0.002193277967612166    -0.7526271158256959    -0.7526271158256959    -0.7526271158256959    39.281860914532864    -1.0    3.6469449033690977    6.216515980724223    0.0
6652    89.08825182914734    -0.6983857916578785    0.4973875432479786    -0.6983857916578785    0.6152685396152011    0.14487058374358097    0.05305185557060287    -0.6983857916578785    -0.6983857916578785    -0.6983857916578785    33.96967724968031    52.0    3.5430838671135736    5.590807660299616    0.8944266206019967
6654    99.38134479522705    -0.6006407853066252    0.5484600783100729    -0.6006407853066252    0.5613045053005628    0.13069566750648506    0.04997072546069367    -0.6006407853066252    -0.6006407853066252    -0.6006407853066252    31.78907198044763    50.0    4.2459676596476355    5.318935725502336    0.8985530264300914
6653    100.29861736297607    -0.6198540889421702    0.5380229353633246    -0.6198540889421702    0.5599124024071288    0.12853915380289654    0.04909668362901457    -0.6198540889421702    -0.6198540889421702    -0.6198540889421702    32.186887930685266    50.0    4.246656522073596    5.505077423116959    0.898451219112642
6656    130.72240209579468    -0.6240044458271773    0.5357945756120752    0.06842388977232    0.4295485395504467    0.18289848285857188    0.10903631651705827    -0.6240044458271773    -0.6240044458271773    -0.6240044458271773    32.53148024376007    -1.0    5.764345269504629    6.860540418778514    0.0
6655    133.88567900657654    -0.6212147105072509    0.5372913875476871    0.0629959827980966    0.44633168733751905    0.20129083741296536    0.12405944646532598    -0.6212147105072509    -0.6212147105072509    -0.6212147105072509    32.0281728578896    -1.0    5.252357554478056    6.384452004326066    0.0
6659    70.74537634849548    -1.3703424474303094    0.2540199561753695    -0.6773880187188784    0.40859875722596783    0.00483006062270796    0.001982221955003271    -1.3703424474303094    -1.3703424474303094    -1.3703424474303094    68.50528814701222    -1.0    4.06355010642344    15.87012039199867    0.0
6660    70.63550138473511    -1.3389514070861506    0.26212038209907434    -0.6472533434328553    0.4087547242962634    0.005149025578989349    0.0021619477499993855    -1.3389514070861506    -1.3389514070861506    -1.3389514070861506    68.34123704377231    -1.0    3.3811279933572553    13.333054849933841    0.0
6658    74.01384830474854    -0.7839022982526385    0.45662066008039065    -0.0911407748332287    0.3911990547074795    0.005018584946023372    0.0020774659188129148    -0.7839022982526385    -0.7839022982526385    -0.7839022982526385    39.51311674041109    -1.0    4.322970921410592    7.334344191036254    0.0
6663    73.60227918624878    -0.5026307671367046    0.6049371158261692    -0.5026307671367046    0.8057115084770815    0.10035137779075559    0.024688699701078745    -0.5026307671367046    -0.5026307671367046    -0.5026307671367046    36.16782152967113    63.0    3.805622360611715    4.138380800855117    0.8724501013146396
6661    73.8266749382019    -0.9019124222061263    0.4057928699067877    -0.9019124222061263    0.6547475165521743    0.0053405153944102385    0.0013805220592481833    -0.9019124222061263    -0.9019124222061263    -0.9019124222061263    57.31888755342865    107.0    2.4236606999757195    6.0133054319382016    0.7848110146221288
6662    73.92825198173523    -0.852523125018173    0.4263378699931649    -0.852523125018173    0.6146087812321741    0.005413063680846265    0.001390328270406058    -0.852523125018173    -0.852523125018173    -0.852523125018173    57.293254158565844    107.0    4.271527790357005    8.093143897010384    0.7848511649872497
6664    73.6822464466095    -0.573988356188854    0.5632744137447179    -0.573988356188854    0.8384808972036462    0.11510521218503059    0.028292229111965717    -0.573988356188854    -0.573988356188854    -0.573988356188854    37.93442441088485    63.0    3.5807862680303306    4.55163756705335    0.8724850717850283
6665    80.97486710548401    -0.340554173484758    0.7113759877975798    -0.340554173484758    0.8817419342373428    0.14703909819898506    0.038172048126046215    -0.340554173484758    -0.340554173484758    -0.340554173484758    30.010538112142534    53.0    4221799.447116658    1712896.8591044068    0.8922197099217041
6666    82.67500877380371    -0.5045879910538406    0.6037542763531587    -0.5045879910538406    0.9170667662367704    0.16464475997603376    0.04286367522811396    -0.5045879910538406    -0.5045879910538406    -0.5045879910538406    33.08188095083835    56.0    3.24256165153556    3.784405804764369    0.8879123132913082
6667    84.56810855865479    -0.439527471326176    0.6443408186717207    -0.439527471326176    0.8634888226431882    0.1483249697319356    0.039117788951337516    -0.439527471326176    -0.439527471326176    -0.439527471326176    31.01551201431478    50.0    2.7788356767501874    3.08581788429548    0.898170524214927
6668    85.68290853500366    -0.4596999141211925    0.6314731132413387    -0.4596999141211925    0.8841228805317408    0.15317007772673327    0.04015101526083464    -0.4596999141211925    -0.4596999141211925    -0.4596999141211925    32.396588484316574    53.0    3.7434215013559062    3.7682546126246557    0.8933609264397824
6669    90.95756196975708    -0.4261970515774827    0.6529876571943812    -0.4261970515774827    0.8378925163865912    0.15023168313361632    0.04060077899644748    -0.4261970515774827    -0.4261970515774827    -0.4261970515774827    29.71230890059175    48.0    3.87778353911359    3.592163994154366    0.9036964860445202
6675    73.86478304862976    -0.5464416532516815    0.5790064548191491    0.1465134361094603    0.6373188395944341    0.005782392295747335    0.0014860735549043311    -0.5464416532516815    -0.5464416532516815    -0.5464416532516815    40.73086116828204    -1.0    3.4477384720909545    4.233934910082638    0.0
6670    90.76786398887634    -0.4437946970231067    0.6415971291073782    -0.4437946970231067    0.8575049369365821    0.15686185435829134    0.04217054867840118    -0.4437946970231067    -0.4437946970231067    -0.4437946970231067    31.02602522061946    51.0    3.9224604670929764    3.7497379324562043    0.8972396367231825
6671    98.73662519454956    -0.45443848921197577    0.634804317364329    -0.45443848921197577    0.8445290119004605    0.1623480938827018    0.045133975655747414    -0.45443848921197577    -0.45443848921197577    -0.45443848921197577    30.91093918875346    43.0    3.0518923728920897    3.331007462627798    0.9123439755626495
6672    99.75716853141785    -0.5094687100347248    0.6008147008531435    -0.5094687100347248    0.8568917593460482    0.16751977826988707    0.04663214135934785    -0.5094687100347248    -0.5094687100347248    -0.5094687100347248    32.543238458230896    47.0    4.292398108490209    4.51630464291571    0.9054102274187141
6673    107.93042850494385    -0.21667491721500343    0.805191680717783    -0.21667491721500343    0.9566253514701064    0.197723373756648    0.05395338817753656    -0.21667491721500343    -0.21667491721500343    -0.21667491721500343    30.956812003829498    37.0    4.171870289485732    2.251283865404816    0.9244649773072917
6674    109.5880811214447    -0.5108178039681432    0.6000046918970533    -0.5108178039681432    0.8509361372809687    0.1835770136010154    0.05375741652735942    -0.5108178039681432    -0.5108178039681432    -0.5108178039681432    33.29284241298994    42.0    3.4406532277624464    3.960377610383663    0.9145608636952443
6680    68.83787155151367    -0.7775426889389642    0.45953384261590396    -0.7775426889389642    0.8993850954520384    0.005783244062788316    0.0010804603895467146    -0.7775426889389642    -0.7775426889389642    -0.7775426889389642    61.16753236351573    101.0    3.107042483593806    5.830367784634533    0.7965666392765738
6679    68.98577642440796    -0.7716189120972538    0.46226409727646683    -0.7716189120972538    0.9016828291252226    0.0055461778502655205    0.001044387096123826    -0.7716189120972538    -0.7716189120972538    -0.7716189120972538    61.10313270823855    101.0    3.8542572586308133    6.646790275085873    0.7970940294880693
6681    69.05354261398315    -0.24534689394848544    0.7824330698621913    -0.24534689394848544    0.9943331856220463    0.07940892326107162    0.015006436293697677    -0.24534689394848544    -0.24534689394848544    -0.24534689394848544    35.27091908948241    56.0    6797648.26184805    1890186.549435309    0.8870553519138963
6677    73.84122467041016    -1.0720017109697635    0.34232260023966854    -0.38540633512991823    0.6245732007095111    0.005313838794508026    0.001342663126057532    -1.0720017109697635    -1.0720017109697635    -1.0720017109697635    70.73091829704056    -1.0    7483408.027313733    14377284.261405775    0.0
6678    73.86300706863403    -1.0612477478843447    0.3460237904077213    -0.36947530629780234    0.6499160183814464    0.006070916581075634    0.001588103217957821    -1.0612477478843447    -1.0612477478843447    -1.0612477478843447    70.56748045202576    -1.0    3.4216570746386274    9.356820004722216    0.0
6676    79.18111252784729    -0.6081615298755055    0.5443507222328686    0.08301024951080707    0.6487128587019635    0.0055660041961380965    0.001446198879625659    -0.6081615298755055    -0.6081615298755055    -0.6081615298755055    42.264809752010166    -1.0    4.206921299818174    5.35845831143675    0.0
6682    69.02355027198792    -0.20371895846570356    0.8156915821906495    -0.20371895846570356    0.9521682934019088    0.05522799235491878    0.010534442132892176    -0.20371895846570356    -0.20371895846570356    -0.20371895846570356    33.759339445650376    56.0    3.4673239146444836    2.0094077473972947    0.8869277462171519
6683    77.04642009735107    -0.2582606177459052    0.7723939063147158    -0.2582606177459052    1.1594618618513803    0.15998197685329635    0.031988453118436476    -0.2582606177459052    -0.2582606177459052    -0.2582606177459052    37.214092262027854    43.0    4103910.967296518    1209326.1436451084    0.9132300637334254
6684    79.27758932113647    -0.20981836038333923    0.8107314935544889    -0.20981836038333923    1.0905116834358304    0.14061994883693035    0.028274116048172194    -0.20981836038333923    -0.20981836038333923    -0.20981836038333923    35.421895981686866    47.0    3.8747624740807285    2.1380327766727785    0.9041442026909171
6685    81.48326659202576    -0.28627370127331303    0.7510570225491797    -0.28627370127331303    1.1570470003276543    0.18893419898659972    0.04146739545736489    -0.28627370127331303    -0.28627370127331303    -0.28627370127331303    37.08721882334927    39.0    3.24713905755961    2.4077432350581978    0.9207700531113063
