OPUS    TIME    LOG_COL    NAT_COL    OFFSET_LOG    ANTICIPATION_ACC    ANTICIPATION_OMEGA    ANTICIPATION_R    AGG_ACC    AGG_OMEGA    AGG_R    DCPA    CROSSING_DIST    ANT_TIME    AGG_TIME    N_CROSS
1    91.31991386413574    -0.7350162023786561    0.47949768990881897    -0.042544565553212406    0.5947297898268821    0.04859112997931494    0.01696884061236007    -0.7350162023786561    -0.7350162023786561    -0.7350162023786561    33.91920200241611    -1.0    3.808602458922833    6.219813861158364    0.0
2    115.31906962394714    0.0023921336183066904    1.0023949970527146    0.6373023970363756    0.8083958825996186    0.20322236935650895    0.07043980421633354    0.0043259245859739465    0.0028782686800363348    0.0025606350420395232    23.98187090908028    -1.0    4.337856326755513    0.9976107252532619    0.0
3    97.46473121643066    -0.432152234393839    0.6491105522116459    -0.432152234393839    0.9992752486492846    0.1859952911142711    0.04687404092723362    -0.432152234393839    -0.432152234393839    -0.432152234393839    31.650218674550203    51.0    2.54442536372419    2.916008689685731    0.896727663246239
4    89.60731792449951    -0.21772225702924541    0.8043488128740429    -0.21772225702924541    0.9461624093904172    0.16990560184757766    0.04300129058689875    -0.21772225702924541    -0.21772225702924541    -0.21772225702924541    30.412572911281977    85.0    2.385524426033211    1.8235007777664836    0.8282718269541717
5    85.70694470405579    -0.0367800744173895    0.9638880956914645    -0.0367800744173895    0.913640612751807    0.14893647915998673    0.03654125025754755    -0.0367800744173895    -0.0367800744173895    -0.0367800744173895    27.492199160194694    163.0    2.375182190938105    1.1264506293291174    1.5500252775401013
6    149.85883927345276    -0.802852267975968    0.44804918350844913    -0.802852267975968    0.5284258202557311    0.21179092859338844    0.11916204757372624    -0.802852267975968    -0.802852267975968    -0.802852267975968    57.4494689184431    -1.0    4.593664046742161    7.890822595864738    0.0
7    148.40236020088196    -1.3733325980112459    0.253261532721097    -1.3733325980112459    0.6422067391340396    0.08988502714043006    0.03471078336032093    -1.3733325980112459    -1.3733325980112459    -1.3733325980112459    113.40286007411439    -1.0    4.139515191291391    16.153796375101347    0.0
8    111.91047930717468    -1.405362637835604    0.24527809320634028    -1.405362637835604    0.6629530182322727    0.011412806618108754    0.003258413446091043    -1.405362637835604    -1.405362637835604    -1.405362637835604    82.99947855325274    -1.0    4.238583835811086    17.119148391029594    0.0
9    93.82298183441162    -1.0445420525063303    0.35185291264860963    -1.0445420525063303    0.776263334341557    0.00628412450285721    0.0013667385162411927    -1.0445420525063303    -1.0445420525063303    -1.0445420525063303    47.119264277814146    -1.0    3.5198726541194088    9.326042475858042    0.0
10    90.38501167297363    -1.339507418931658    0.2619746805713196    -1.339507418931658    0.6568615792345868    0.015921387740096986    0.004345133010974819    -1.339507418931658    -1.339507418931658    -1.339507418931658    31.96273583378035    -1.0    3.8216855806092664    14.583473154937383    0.0
11    85.75373435020447    0.6950825887849317    2.0038745646726936    0.6950825887849317    0.7873172990481977    0.03592354701509405    0.008082067262518295    1.242333135202513    0.7200524208425204    0.7007002930204969    4.015148273985119    -1.0    4.34051271655272    0.4990332317349099    0.0
12    82.90959906578064    -0.3413854220885263    0.7107849032041257    -0.3413854220885263    0.9107866553462616    0.07608960167299432    0.015746616169911347    -0.3413854220885263    -0.3413854220885263    -0.3413854220885263    29.581512639705146    29.0    3.165262491452286    2.6948260848185743    0.9401758437931852
13    115.69311594963074    -0.2571217285207596    0.7732740785263729    0.37401422624938413    0.574630283287479    0.17196751016748577    0.07238288938967936    -0.2571217285207596    -0.2571217285207596    -0.2571217285207596    31.014236001179817    -1.0    3.2754765825949845    2.2535805800901443    0.0
14    162.1311070919037    -0.6377922945418409    0.5284578163537971    -0.02002116122984766    0.6003567849890924    0.14811756557697403    0.05457047535032295    -0.6377922945418409    -0.6377922945418409    -0.6377922945418409    45.61648937947889    -1.0    3.7243839130920993    5.215561276268432    0.0
15    67.76060962677002    -0.230986514690334    0.7937501699299089    -0.230986514690334    0.9059836244444556    0.13142399783052042    0.03194054161296005    -0.230986514690334    -0.230986514690334    -0.230986514690334    34.79813038186009    78.0    1.760271995553536    1.7172352858587985    0.8435748000813722
16    65.77535939216614    0.06407316735301614    1.0661704047741052    0.06407316735301614    0.86054454798209    0.13439457167862665    0.03414849752020061    0.11921098219059822    0.07268425323551772    0.06626116974948201    30.9551239531245    133.0    1.8072075224870399    0.9379363706985235    0.7323259483338564
17    79.30762147903442    -0.08672634938208001    0.916927979212463    -0.08672634938208001    1.2047497032723948    0.19688301149090845    0.04298261566136861    -0.08672634938208001    -0.08672634938208001    -0.08672634938208001    37.97702332141106    330.0    1.3843940372507115    1.2160217983513772    0.3385545877488596
18    55.0570387840271    0.08989568804250964    1.0940601541964812    0.7820240313070044    0.9084415098925047    0.16094019602668044    0.040629000070780096    0.17156066262067265    0.10436351769802445    0.09354805995835158    32.1465427788643    133.0    1.8123078667564503    0.9140265241945837    0.7339998810479127
19    186.3952808380127    -1.9261346012727802    0.14571033989572285    -1.9261346012727802    0.6382037730546957    0.047248407155249    0.01327241122132304    -1.9261346012727802    -1.9261346012727802    -1.9261346012727802    180.65010955379785    -1.0    2.5474155840727444    21.7982525861576    0.0
20    145.7703821659088    -1.654782805384119    0.19113356437866852    -1.654782805384119    0.5567470462436918    0.07748376659861216    0.028043518288507548    -1.654782805384119    -1.654782805384119    -1.654782805384119    147.6536289741119    -1.0    2.2284295173027173    14.662531145716375    0.0
21    127.93996000289917    -1.507375262419256    0.22149057029843489    -1.507375262419256    0.39346155968044555    0.02308969871771958    0.010141924866336686    -1.507375262419256    -1.507375262419256    -1.507375262419256    115.47600510262649    -1.0    2.252907015812899    12.433528670500763    0.0
22    107.58331751823425    -1.2618486086076113    0.2831301455993607    -1.2618486086076113    0.4513923841596909    0.016106726534352307    0.006051282380684748    -1.2618486086076113    -1.2618486086076113    -1.2618486086076113    70.11780412806907    -1.0    1.8377256573921825    8.184964266299891    0.0
