OPUS    TIME    LOG_COL    NAT_COL    OFFSET_LOG    ANTICIPATION_ACC    ANTICIPATION_OMEGA    ANTICIPATION_R    AGG_ACC    AGG_OMEGA    AGG_R    DCPA    CROSSING_DIST    ANT_TIME    AGG_TIME    N_CROSS
13101    73.51169204711914    0.6460425074588012    1.9079750710604595    1.338926645474072    2.6123801992366964    0.006714950856052925    0.0004355248737874516    2.333751161809399    0.6503806511473083    0.6463238750403235    51.29544132649539    147.00426615531683    3.976531585337138    0.5241158625013881    0.7059914676893664
13096    74.96749305725098    4.741612227807984    114.6188444854296    4.741612227807984    2.5184303747102326    0.015220656765429172    0.00104757300454202    16.683032487417066    4.813782680042212    4.746579412775842    0.8481474990778857    inf    4.000990759196662    0.008724568848075593    0.0
13098    75.34579420089722    5.2206345937446175    185.0515793922893    5.2206345937446175    2.498014083149702    0.017719931694961007    0.0012495209396175733    18.261853331897196    5.313143882150123    5.227157885987594    0.5242862821382523    inf    3.306638040038246    0.005403898757762603    0.0
13100    75.98075032234192    5.614678004848603    274.425001447653    5.614678004848603    2.4468203647940023    0.018981759084637475    0.0013782056893813335    19.35278648887312    5.721254470074452    5.6224161860189295    0.35079531244265283    inf    35376164.30030015    0.003643982854057674    0.0
13097    77.37413787841797    5.189401648876868    179.36119984224254    5.189401648876868    2.8191756327930797    0.09389978963388967    0.006268958886042384    19.819236326166763    5.676685372032166    5.221933794456838    0.5475676471592621    inf    3.8158865440034044    0.005575341829111044    0.0
13099    79.92454075813293    4.812518178035749    123.04106704176303    4.812518178035749    3.0998190273460278    0.13459184668159008    0.009189603086174853    19.7304535957596    5.4602438868063015    4.856743309936898    0.7787160457133808    inf    2.759852029666423    0.008127367748367921    0.0
13105    65.28663039207458    -0.14690734023526905    0.8633739737393235    -0.14690734023526905    0.24549121318155623    0.004091869013355118    0.002833004786760988    -0.14690734023526905    -0.14690734023526905    -0.14690734023526905    64.89890989068319    inf    4.047339877547907    1.7987245523162236    0.0
13107    65.36517286300659    0.4729251675880958    1.604681296311387    0.4729251675880958    0.2436510095229662    0.0046240453348702325    0.0032077578369596443    0.5881538620997533    0.47511199500302426    0.47444219700072193    34.94446084588026    inf    4.057000281725356    0.6231767032485875    0.0
13106    65.32299900054932    -0.13819986729888645    0.8709246050009188    -0.13819986729888645    0.250879183010886    0.004293276856098513    0.002928664617412146    -0.13819986729888645    -0.13819986729888645    -0.13819986729888645    64.93897209485559    inf    4.018105682089917    1.743708432789318    0.0
13103    73.3685736656189    0.18687598210362769    1.2054777749613788    0.8800059111388691    2.607325728250026    0.006529937828452886    0.000419973654747685    0.6741225382344076    0.18809627064839546    0.1869544650928163    80.88705280861727    217.92941148674444    3.969630350737459    0.8295466086316176    0.5641411770265111
13102    73.4958164691925    0.6510878167931722    1.9176257202799745    1.3439649740090025    2.610143865635484    0.007158705683795185    0.0004674102899901115    2.3505206877858704    0.6557487628478993    0.6513921419384285    50.89041660571927    146.02696298256734    7183905.680343603    0.5214781953665074    0.7079460740348653
13104    73.55419492721558    0.18393487085165583    1.2019375393787506    0.8770696306014564    2.615356416411194    0.00619072858518878    0.0003978456893701626    0.6649901155352982    0.1850735617144502    0.18400804854714903    81.11964648648713    217.95117807132942    3.972625444480753    0.8319899888615454    0.5640976438573412
13108    65.27542901039124    0.47503454611503737    1.6080697490887714    0.47503454611503737    0.2447339416421746    0.004265241377389128    0.0029472722600734635    0.5912916230019718    0.4770606831168165    0.4764346022553788    34.8516618171831    inf    3.340457506542578    0.6218635731234046    0.0
13109    65.10920977592468    2.437352116380225    11.44270165106134    2.437352116380225    0.24504932703876767    0.0045912801864709425    0.00315487062313154    3.0346236122557153    2.448542682859615    2.4450416469704206    4.897415507869184    inf    3.3647047066729607    0.08739194907762429    0.0
13110    65.2279896736145    2.427504933242477    11.330576238088119    2.427504933242477    0.24519430262523134    0.005604427695732348    0.003834696197401843    3.0227153124681747    2.441109709121868    2.436813677179156    4.946482049517552    inf    7399994.101246616    0.08825676461524223    0.0
13112    66.07402634620667    3.3606860031728503    28.808947131180613    3.3606860031728503    0.2458248089782277    0.005990640687768533    0.004082788111404892    4.1868259979386195    3.3808186654822716    3.3744069720327694    1.9653496091308753    inf    3.340455572098481    0.034711438618236626    0.0
13111    70.6867401599884    3.391910358385772    29.72267903803674    3.391910358385772    0.2095870249167509    0.03452141310126011    0.02868272873334629    4.102810759184156    3.5090038970700506    3.4891996030831782    1.8894845029629792    inf    4.037519783595752    0.03364434271622282    0.0
13113    79.85854506492615    3.3318315405888423    27.989558798828156    3.3318315405888423    0.2696033656883936    0.08498602518248474    0.06026496447813763    4.23010453783834    3.6149906598011228    3.5326242500295675    1.9972578271300812    inf    3.197625465628034    0.035727608541005915    0.0
13119    59.79563236236572    0.5988054755274109    1.8199435343543904    1.2918890218214938    0.40088234444350507    0.12319506930266014    0.06198929602320702    0.8388560184224473    0.6725753575838227    0.6359250054101968    31.039335521983254    inf    5040312.157503643    0.5494675967266982    0.0
13114    76.7760374546051    3.3308765318396634    27.962841285049944    3.3308765318396634    0.17241965330744313    0.007717771286134837    0.00774587534003027    3.9051851086693565    3.356583475094756    3.3566770862283257    1.9790383807375527    inf    4.228371325067677    0.035761745017472174    0.0
13116    83.02532911300659    3.3141528448103448    27.499088118909036    3.3141528448103448    0.16934927285071244    0.005923877739261194    0.005955355067345881    3.8754022191950965    3.333785481072226    3.333889801748645    2.0163633964013634    inf    3.8024288695941437    0.0363648421967991    0.0
13118    90.35935544967651    3.3097816407675906    27.379146329749936    3.3097816407675906    0.1711715813543231    0.009604293988297815    0.00956792028404901    3.876322198155285    3.3415697566825933    3.341449367664064    2.02475718862188    inf    4.01279778998339    0.036524148268034524    0.0
13115    92.94470071792603    8.559795016513416    5217.611538622257    8.559795016513416    0.5281259028363299    0.18339961853678258    0.1017559874937559    13.080444487703481    10.12965815729503    9.430805411162869    0.0    inf    1.4995218174430684    0.0001916585764573911    0.0
13117    106.7393844127655    8.489224193436739    4862.092566363139    8.489224193436739    0.9777771270990657    0.18555994933638048    0.07274043748624097    16.789793436595197    10.064484204676035    9.106734075186107    0.0    26.912653119904327    1545432.4238205706    0.00020567276051430738    1.4188202415172855
13121    65.24070620536804    -0.11740013253005466    0.8892293123938563    0.5757086927345558    0.2451002406276984    0.004367787474087923    0.003024073239548454    -0.11740013253005466    -0.11740013253005466    -0.11740013253005466    63.02112710231145    inf    3.359810351731256    1.5430985953370726    0.0
13122    65.20364952087402    -0.11751471564697606    0.8891274275648364    0.5756034616619815    0.2440247277438265    0.004635811943339682    0.0031763189932292662    -0.11751471564697606    -0.11751471564697606    -0.11751471564697606    63.05803920011434    inf    3.3646264122180725    1.5442609720931018    0.0
13123    70.8094596862793    -0.09344690855896158    0.9107863711035247    -0.09344690855896158    0.4090527708527263    0.005235984650525968    0.0021765459381427083    -0.09344690855896158    -0.09344690855896158    -0.09344690855896158    64.99912603191463    inf    4.04731066416885    1.4943957384570927    0.0
13124    70.59421610832214    -0.0910624982291201    0.9129606506922788    -0.0910624982291201    0.40809533517519864    0.0052479442351774114    0.0021736878311083025    -0.0910624982291201    -0.0910624982291201    -0.0910624982291201    64.87080696650165    inf    10226456.478048883    974965.4784115354    0.0
13125    70.74813485145569    0.53262421585502    1.7033965286960797    0.53262421585502    0.39595040240081125    0.005162311120742309    0.002113505414834364    0.7435169884512316    0.535373787767705    0.5337499200193014    34.934361908890054    inf    4.076369674603452    0.5870623681295644    0.0
13120    115.08793044090271    3.2860981299346284    26.738330360022783    3.2860981299346284    0.25338861094608767    0.01163556325372982    0.007949428447542648    4.1187579705113    3.324333732583446    3.3122207318901475    2.068943438576458    192.7725123709461    3.585314956525588    0.037399493032486714    0.6144549752581079
13126    70.5984513759613    0.5315264357523088    1.7015275999039612    0.5315264357523088    0.4095507044333062    0.0050124744444294475    0.0020629291434400565    0.7492134619395914    0.534190698428056    0.5326229371271312    34.8007175923711    inf    3.3955872066725235    0.5877071873864653    0.0
13128    70.67779278755188    2.495930267659631    12.133015221948746    2.495930267659631    0.40874293767069597    0.0063546793366565405    0.002625760065002065    3.516124137484035    2.5117911041572634    2.5024839816814817    4.879851720705862    inf    2.3914691640506733    0.08241974329604318    0.0
13127    70.64431357383728    2.4801920080931383    11.943557457393664    2.4801920080931383    0.4181121236389962    0.0057214376638978605    0.002361617459368043    3.5171903556294266    2.494382272061941    2.486049272842036    4.946216642688782    inf    3.3323343139228734    0.08372714775872322    0.0
13130    71.02529883384705    3.4413497099135006    31.229079934609434    3.4413497099135006    0.40990050881595325    0.008271543204676806    0.0034716748227991276    4.851960707020678    3.469814982721452    3.453296957057854    1.9185323656250297    inf    4.014670055770146    0.03202143649745365    0.0
13129    72.951486825943    3.585410287328542    36.06815298963119    3.585410287328542    0.3854712651387517    0.033402057499951135    0.015443163539011477    4.96748292682657    3.705170367906806    3.640780364750211    1.6606257807033842    inf    3.356639602164685    0.027725289961132146    0.0
13131    77.44562149047852    3.3894956568605736    29.650994223178046    3.3894956568605736    0.361887655436122    0.047194927880723034    0.020613854019646    4.616112293232765    3.5494626599381323    3.459366225531322    2.0100458330741837    inf    3.9025109092975496    0.03372568192732993    0.0
13137    70.85300254821777    1.248473743107119    3.4850198607043836    1.9412647180769425    0.6648796946732347    0.1589006956775028    0.055300012610944686    2.0785585842317307    1.4468570894219361    1.317514356845376    17.689771450768994    437.5267574255599    3.1040885263946483    0.2869424106518241    0.12494648514888029
13132    76.18938970565796    3.4465820282538258    31.39290865053677    3.4465820282538258    0.3421841882531591    0.013458204063701263    0.00669588641240321    4.625947901839788    3.492966832512351    3.4696599500260437    1.8787815858046066    inf    3.5856599316095545    0.031854327712411624    0.0
13134    80.77182102203369    3.463735965175811    31.93606594940135    3.463735965175811    0.32972264362258197    0.02187924679780351    0.011687311306594221    4.605808144424195    3.5395198992003207    3.504217725684667    1.8429207801223946    inf    4.224572620382398    0.03131256058853252    0.0
13133    83.49652481079102    3.1262880368117347    22.78922956412181    3.1262880368117347    0.5076644542421412    0.14514457761358115    0.06319369811589225    4.7133933468235    3.580051793413166    3.323849739233341    2.5513603970112513    inf    1.5431621284823966    0.04388037766640205    0.0
13136    85.23179078102112    3.410064803459754    30.26720561548904    3.410064803459754    0.3006603458021525    0.014554256410063889    0.00825874640806361    4.435336066475713    3.4596957609842414    3.4382276639065914    1.9290535007278393    inf    4.1796404436666235    0.03303905926116472    0.0
