OPUS    TIME    LOG_COL    NAT_COL    OFFSET_LOG    ANTICIPATION_ACC    ANTICIPATION_OMEGA    ANTICIPATION_R    AGG_ACC    AGG_OMEGA    AGG_R    DCPA    CROSSING_DIST    ANT_TIME    AGG_TIME    N_CROSS
14501    64.92913913726807    0.057842119679679456    1.0595477007739529    0.7169838448834743    1.2504069756149996    0.063644361256401    0.00988546498519996    0.1301683096115083    0.061523444440408956    0.058413915928442674    19.144963018207015    24.0    3.5393049276653112    0.9437989429541909    0.950184694005703
14503    69.07596826553345    -0.6868763897538703    0.503145246688389    0.006156073905197187    0.9021929040449578    0.006285353979398397    0.001198960021406541    -0.6868763897538703    -0.6868763897538703    -0.6868763897538703    39.831167112364085    65.0    4.129254819377685    6.065127127262003    0.8692907681692584
14502    105.97588872909546    -0.5955401473660535    0.5512647212478976    -0.5955401473660535    0.9493564819500057    0.016194954833653845    0.00295555054734535    -0.5955401473660535    -0.5955401473660535    -0.5955401473660535    51.29225608568996    -1.0    4.031430304042243    5.095637164836587    0.0
14504    69.00839304924011    -1.262838051470671    0.28285014304358913    -0.5719178579849439    0.8931737353086742    0.005549715936418088    0.0010439806485723908    -1.262838051470671    -1.262838051470671    -1.262838051470671    70.8742889920066    -1.0    3.260053139169628    11.801113503101167    0.0
14505    72.093270778656    -1.0182385921313193    0.3612306546499848    -1.0182385921313193    1.30467172162241    0.005895946023243351    0.0007641259847518091    -1.0182385921313193    -1.0182385921313193    -1.0182385921313193    58.858658692809655    -1.0    3.878763369793976    9.627187210511188    0.0
14506    76.70579195022583    -0.6695789143470197    0.5119240962998478    -0.6695789143470197    1.253621866602553    0.057643150266422145    0.008781226938853224    -0.6695789143470197    -0.6695789143470197    -0.6695789143470197    46.19547006054429    -1.0    4.381678412136651    6.130970730646533    0.0
14507    78.77137565612793    0.4216943223135479    1.5245424348458954    0.4216943223135479    1.1042497971400738    0.0999330542168228    0.01759497711926746    0.8873501921834042    0.46383552388823407    0.4291140242659798    14.452904180285632    -1.0    4.530806199376381    0.6559345132961698    0.0
14509    81.47361326217651    0.6416891795526714    1.8996870831929678    0.6416891795526714    1.0886759161373472    0.12354178984530285    0.023701390638900175    1.3402807349775985    0.7209646093189723    0.6568981054660046    12.067089463066509    -1.0    4.756300835762178    0.526402484307686    0.0
14508    83.98874688148499    -0.500427846610976    0.6062712131310504    -0.500427846610976    1.1243732711444787    0.11493511308613588    0.02284208243298956    -0.500427846610976    -0.500427846610976    -0.500427846610976    43.603573086385985    -1.0    4.832846365355851    4.788006874949714    0.0
14510    85.96856045722961    -0.371172445367714    0.6899249569370164    -0.371172445367714    1.0840986633694456    0.1375258846649703    0.029707404704370263    -0.371172445367714    -0.371172445367714    -0.371172445367714    39.28305676002739    -1.0    4.961688887497787    3.6793797208407764    0.0
14511    87.22899293899536    0.7059690433731123    2.025808830689198    0.7059690433731123    1.1543461717632504    0.05841964683062731    0.008726285579630923    1.5209017059742285    0.7472115055603253    0.7121295308559649    11.658052214764915    -1.0    4.350090227542598    0.4936299935368488    0.0
14512    89.54814410209656    -0.2936182470016559    0.7455610572919695    -0.2936182470016559    1.0707894761508967    0.158861836589737    0.03611507154168895    -0.2936182470016559    -0.2936182470016559    -0.2936182470016559    39.109713778262176    -1.0    5.323218812784256    3.1579360851814204    0.0
14515    70.8576009273529    0.11287785875995882    1.1194951880671706    0.7921201147070228    1.571561003226958    0.06781529742728078    0.00816086055700069    0.29027229971487056    0.12053270432472002    0.11379903922527165    22.481149458044676    23.0    3.963716619755194    0.8932597573076831    0.9537952522553869
14513    71.48621034622192    0.4309946074255852    1.5387872519097268    1.1003727524625746    1.5766971588511418    0.051357102832833    0.006200806495161118    1.1105425804336686    0.45312924179953745    0.4336671215866892    17.577840926387047    18.0    4.063466281545151    0.6498624151967339    0.962605751900702
14514    93.66140103340149    -0.30073316695442737    0.740275276301836    -0.30073316695442737    0.9850713829264576    0.04363690092319236    0.007635804187956098    -0.30073316695442737    -0.30073316695442737    -0.30073316695442737    40.64307170818842    -1.0    4.573944078536085    2.955611827182687    0.0
14517    72.28895020484924    -0.5987329605391395    0.549507442807732    0.09297917793027519    1.3064625548833948    0.0059111425161131916    0.0007722747984259464    -0.5987329605391395    -0.5987329605391395    -0.5987329605391395    38.76929095933105    41.0    4.177872801160971    5.244880009436837    0.9161526477340834
