OPUS    TIME    LOG_COL    NAT_COL    OFFSET_LOG    ANTICIPATION_ACC    ANTICIPATION_OMEGA    ANTICIPATION_R    AGG_ACC    AGG_OMEGA    AGG_R    DCPA    CROSSING_DIST    ANT_TIME    AGG_TIME    N_CROSS
2    171.31540966033936    -0.11360539747814428    0.8926101125983399    -0.11360539747814428    1.2901831331117255    0.1026483776428542    0.017721408271368724    -0.11360539747814428    -0.11360539747814428    -0.11360539747814428    76.32527870718557    -1.0    15.51696510634005    206.84128629172002    0.3799697955565592
1    190.78449821472168    -0.924911927172011    0.39656634425641446    -0.924911927172011    1.292873909150227    0.18061230741725362    0.06878977789591327    -0.924911927172011    -0.924911927172011    -0.924911927172011    138.19169268065656    -1.0    13.817984532344774    93.20993339782319    0.9157021845152178
5    198.47290086746216    -0.505755152531082    0.6030500086970684    -0.08126001936349651    1.3259114265444694    0.34181543614884763    0.11882652992057424    -0.505755152531082    -0.505755152531082    -0.505755152531082    90.70649297990988    -1.0    15.484943412113925    99.16161951264817    0.6954028129656056
3    223.81846570968628    -0.4976134378047487    0.6079799115322938    -0.24813399059137678    1.286228018789124    0.12006722618918579    0.09216198176810764    -0.4976134378047487    -0.4976134378047487    -0.4976134378047487    76.7539192123265    -1.0    16.204348714547997    99.94653163089207    0.6355463632183884
4    600.0010752677917    -0.3428007921172718    0.7097795911673351    -0.2321803962607558    1.7633846930285766    0.24623086928621365    0.07160393448037777    -0.3428007921172718    -0.3428007921172718    -0.3428007921172718    62.922936012200424    -1.0    34.24454248220592    123.06967403478679    2.011450416256364
9    157.67975997924805    -0.6225615172472234    0.5365682469602253    0.07013344883917058    1.2875204542693952    0.01610376831685998    0.002300527359007764    -0.6225615172472234    -0.6225615172472234    -0.6225615172472234    91.68645043360772    -1.0    13.22185648925319    36.50596983905944    0.806750873501625
8    170.11302161216736    -0.4323426788195974    0.64898694449585    -0.015441065094014396    5.860782075748506    0.03502852906493672    0.005696727847699564    -0.4323426788195974    -0.4323426788195974    -0.4323426788195974    87.97914228124277    -1.0    13.179702504099106    90.76085219690961    0.7356162331552215
10    172.81366896629333    -0.5702532518674366    0.5653822364599862    -0.5588199986764701    3.8496458387349697    0.06451221089590241    0.009071354790503302    -0.5702532518674366    -0.5702532518674366    -0.5702532518674366    90.08097667974762    -1.0    15.557655608272793    193.28604569668352    0.6431512453543273
7    198.76829314231873    -0.5684996765087378    0.5663745466091197    0.0030903055163780464    1.674319901681305    0.21078241835128528    0.29183259120853394    -0.5684996765087378    -0.5684996765087378    -0.5684996765087378    90.99235663710867    -1.0    13.912570033692218    158.43951966161532    0.7868165105463029
6    241.2606484889984    -0.5162574366597253    0.5967497476365504    -0.2662943874125485    2.573659196529534    0.20264688460903862    0.07610388384207661    -0.5162574366597253    -0.5162574366597253    -0.5162574366597253    71.29043076624068    -1.0    17.656980676140137    65.76433391408014    2.08076360623545
